battle_time,team_tag,team_name,team_starting_trophies,team_trophy_change,team_crowns,team_card_1,team_card_2,team_card_3,team_card_4,team_card_5,team_card_6,team_card_7,team_card_8,team_card_1_level,team_card_2_level,team_card_3_level,team_card_4_level,team_card_5_level,team_card_6_level,team_card_7_level,team_card_8_level,opponent_tag,opponent_name,opponent_starting_trophies,opponent_trophy_change,opponent_crowns,opponent_card_1,opponent_card_2,opponent_card_3,opponent_card_4,opponent_card_5,opponent_card_6,opponent_card_7,opponent_card_8,opponent_card_1_level,opponent_card_2_level,opponent_card_3_level,opponent_card_4_level,opponent_card_5_level,opponent_card_6_level,opponent_card_7_level,opponent_card_8_level,team_won
2022-05-11 10:15:08,#2PLQVY2Y0,Ozymandias,5877,-26,1,Goblin Gang,Inferno Tower,Goblin Barrel,Valkyrie,Fire Spirit,Rocket,Princess,The Log,14,12,9,12,14,12,6,6,#2L8CPQR,alfredo10,5878,29,2,Elixir Golem,Electro Dragon,Battle Healer,Arrows,Elite Barbarians,Inferno Dragon,Zap,Rage,12,9,12,14,14,6,14,9,False
2022-05-11 09:29:17,#2PLQVY2Y0,Ozymandias,5850,27,1,Goblin Gang,Inferno Tower,Goblin Barrel,Valkyrie,Fire Spirit,Rocket,Princess,The Log,14,12,9,12,14,12,6,6,#VCVG9YG,gabri,5817,-24,0,Fire Spirit,Inferno Dragon,Rage,Elixir Golem,Electro Dragon,Elite Barbarians,Battle Healer,Arrows,14,5,9,12,9,14,12,14,True
2022-05-11 09:25:41,#2PLQVY2Y0,Ozymandias,5874,-24,0,Goblin Gang,Inferno Tower,Goblin Barrel,Valkyrie,Fire Spirit,Rocket,Princess,The Log,14,12,9,12,14,12,6,6,#8JLLC9VG,tacobeya,5908,27,1,Musketeer,Rage,The Log,Baby Dragon,Elite Barbarians,Rocket,Dark Prince,Royal Delivery,12,9,6,9,14,12,9,14,False
2022-05-11 09:20:45,#2PLQVY2Y0,Ozymandias,5902,-28,0,Goblin Gang,Inferno Tower,Goblin Barrel,Valkyrie,Fire Spirit,Rocket,Princess,The Log,14,12,9,12,14,12,6,6,#2P0LYYUV,CT I Noobie,5872,32,1,Skeletons,Royal Delivery,Goblin Cage,Archer Queen,Royal Hogs,Fire Spirit,The Log,Earthquake,14,14,12,4,12,14,6,12,False
2022-05-11 08:49:23,#2PLQVY2Y0,Ozymandias,5874,28,1,Goblin Gang,Inferno Tower,Goblin Barrel,Valkyrie,Fire Spirit,Rocket,Princess,The Log,14,12,9,12,14,12,6,6,#2ULVLG2PG,X-Bow™ /MVP/,5859,-25,0,X-Bow,Tesla,Knight,Archers,Ice Spirit,Skeletons,Fireball,The Log,9,14,14,14,14,14,12,6,True
2022-05-11 07:52:03,#2PLQVY2Y0,Ozymandias,5900,-26,0,Goblin Gang,Inferno Tower,Goblin Barrel,Valkyrie,Fire Spirit,Rocket,Princess,The Log,14,12,9,12,14,12,6,6,#P2RYJL02U,クロ,5909,29,1,Golem,Baby Dragon,Night Witch,Barbarian Barrel,Tombstone,Lightning,Tornado,Skeleton King,9,9,6,9,12,9,9,4,False
2022-05-11 07:46:28,#2PLQVY2Y0,Ozymandias,5924,-24,0,Goblin Gang,Inferno Tower,Goblin Barrel,Valkyrie,Fire Spirit,Rocket,Princess,The Log,14,12,9,12,14,12,6,6,#8002YJPCU,Blashchyshyn,5949,27,1,Skeletons,The Log,Musketeer,Hog Rider,Ice Golem,Fireball,Ice Spirit,Cannon,14,6,12,12,12,12,14,14,False
2022-05-11 07:41:33,#2PLQVY2Y0,Ozymandias,5948,-24,0,Goblin Gang,Inferno Tower,Goblin Barrel,Valkyrie,Fire Spirit,Rocket,Princess,The Log,14,12,9,12,14,12,6,6,#88GU9QVLG,wujek malik.,5974,27,1,Freeze,Zap,Wizard,Minions,Mega Knight,Hog Rider,Inferno Dragon,Mini P.E.K.K.A,9,14,12,14,6,12,6,12,False
2022-05-11 06:40:02,#2PLQVY2Y0,Ozymandias,5921,27,1,Goblin Gang,Inferno Tower,Goblin Barrel,Valkyrie,Fire Spirit,Rocket,Princess,The Log,14,12,9,12,14,12,6,6,#9UYV0Q0G2,orlandex507,5895,-24,0,Golem,Night Witch,Rage,Firecracker,Bats,Elite Barbarians,Zap,Arrows,9,6,9,14,14,14,14,14,True
2022-05-11 06:32:59,#2PLQVY2Y0,Ozymandias,5949,-28,0,Goblin Gang,Inferno Tower,Goblin Barrel,Valkyrie,Fire Spirit,Rocket,Princess,The Log,14,12,9,12,14,12,6,6,#8JYJ2QRJ,まこっちゃん,5918,32,3,Valkyrie,Wall Breakers,Magic Archer,Tornado,Fireball,Miner,Spear Goblins,Bomb Tower,12,9,6,9,12,6,14,12,False
2022-05-11 06:30:01,#2PLQVY2Y0,Ozymandias,5972,-23,0,Goblin Gang,Inferno Tower,Goblin Barrel,Valkyrie,Fire Spirit,Rocket,Princess,The Log,14,12,9,12,14,12,6,6,#GV28Q8PV8,遅延〆tinpan,6012,26,1,Tornado,Electro Giant,Bomber,Lightning,Goblin Cage,Electro Spirit,Dark Prince,Mega Minion,9,9,14,9,12,14,9,12,False
2022-05-11 06:26:11,#2PLQVY2Y0,Ozymandias,6005,-33,0,Goblin Gang,Inferno Tower,Goblin Barrel,Valkyrie,Fire Spirit,Rocket,Princess,The Log,14,12,9,12,14,12,6,6,#2UQCJQ9UY,SEP-Jr,5967,33,1,Goblin Barrel,Dart Goblin,Valkyrie,Skeletons,The Log,Cannon,Fire Spirit,Rocket,9,12,12,13,6,14,14,12,False
2022-05-11 06:22:04,#2PLQVY2Y0,Ozymandias,6033,-28,0,Goblin Gang,Inferno Tower,Goblin Barrel,Valkyrie,Fire Spirit,Rocket,Princess,The Log,14,12,9,12,14,12,6,6,#898JGV9J,ZackTUC,6049,28,3,Three Musketeers,Golden Knight,Mini P.E.K.K.A,Zap,The Log,Mirror,Elixir Collector,Elite Barbarians,12,3,12,14,5,9,11,14,False
2022-05-11 05:11:14,#2PLQVY2Y0,Ozymandias,6007,26,1,Goblin Gang,Inferno Tower,Goblin Barrel,Valkyrie,Fire Spirit,Rocket,Princess,The Log,14,12,9,12,14,12,6,6,#LPR099V9,★☆Troy~973☆★,5972,-23,0,Bats,P.E.K.K.A,Zap,Electro Wizard,Executioner,Arrows,Mini P.E.K.K.A,Hog Rider,14,9,14,6,9,14,12,12,True
2022-05-11 15:43:13,#2PLQVY2Y0,Ozymandias,5865,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,8,6,12,#2RPRJ9QC9,KNAMBO,5869,-27,0,The Log,Electro Wizard,Inferno Tower,Arrows,Goblin Barrel,Rocket,Royal Giant,Knight,6,6,12,14,9,12,14,14,True
2022-05-11 15:21:38,#2PLQVY2Y0,Ozymandias,5836,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,8,6,12,#P9PUPV9Q,June Bug,5833,-26,0,Bandit,Lumberjack,Barbarian Barrel,Mighty Miner,Bats,P.E.K.K.A,Mini P.E.K.K.A,Witch,6,6,9,2,14,9,12,9,True
2022-05-11 15:16:50,#2PLQVY2Y0,Ozymandias,5859,-23,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,8,6,12,#G2VVCJY,Steve,5894,26,1,Electro Wizard,Goblins,Goblin Barrel,Wall Breakers,Mini P.E.K.K.A,Mega Knight,Magic Archer,Mega Minion,6,14,9,9,12,6,6,12,False
2022-05-11 14:59:07,#2PLQVY2Y0,Ozymandias,5828,31,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,8,6,12,#9CQRGQ2R,NeuroticJoker,5851,-27,0,Electro Wizard,Mirror,Bandit,Witch,Lumberjack,Arrows,Barbarian Barrel,P.E.K.K.A,6,9,6,9,6,13,9,9,True
2022-05-11 14:55:23,#2PLQVY2Y0,Ozymandias,5855,-27,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,8,6,12,#2L0VVGVU,こうせい,5839,31,2,Valkyrie,Inferno Dragon,Skeleton Army,Rage,Skeleton King,Fireball,Hog Rider,Witch,12,6,9,8,2,12,12,9,False
2022-05-11 14:44:27,#2PLQVY2Y0,Ozymandias,5826,29,2,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,8,6,12,#Q020VVGU,Jedy17,5815,-26,1,Skeleton Barrel,Firecracker,Knight,Skeleton Army,Dart Goblin,Goblin Barrel,Mirror,The Log,14,14,14,7,12,9,9,6,True
2022-05-11 14:39:03,#2PLQVY2Y0,Ozymandias,5853,-27,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,8,6,12,#LC99YC8R2,アカン,5847,30,1,Magic Archer,Skeletons,Goblin Drill,Cannon Cart,Electro Wizard,Tornado,Royal Ghost,Golden Knight,6,14,9,9,6,9,5,4,False
2022-05-11 14:35:01,#2PLQVY2Y0,Ozymandias,5822,31,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,8,6,12,#Q2UQV2YV,PiranhaCELA,5838,-27,0,Dart Goblin,Fireball,Goblin Barrel,Mirror,Rascals,Skeleton Army,Skeleton Barrel,Skeleton King,12,12,9,9,14,9,14,3,True
2022-05-11 20:25:35,#2PLQVY2Y0,Ozymandias,5897,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,8,6,12,#8UJUJVQJ,le sombre fou,5898,-27,0,Mega Knight,Inferno Dragon,Skeleton Barrel,Bats,Miner,Goblin Gang,Spear Goblins,Zap,6,6,14,14,6,14,14,14,True
2022-05-11 20:13:13,#2PLQVY2Y0,Ozymandias,5925,-28,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,8,6,12,#2JQ28QJ,yvo,5900,32,1,Hog Rider,Valkyrie,Earthquake,The Log,Tesla,Ice Spirit,Skeletons,Firecracker,12,12,12,6,14,14,14,14,False
2022-05-11 15:58:49,#2PLQVY2Y0,Ozymandias,5895,30,2,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,8,6,12,#2YQPV80G,動画は虎ノ門ニュース,5896,-27,1,Lightning,Archer Queen,Goblin Cage,Barbarian Barrel,P.E.K.K.A,Tornado,Ram Rider,Electro Dragon,9,4,12,9,9,9,6,9,True
2022-05-11 21:06:25,#2PLQVY2Y0,Ozymandias,5927,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,8,6,12,#8L2JV89L,hin,5924,-26,0,Mega Knight,Goblin Gang,Bats,Dark Prince,Goblin Barrel,The Log,Ram Rider,Dart Goblin,6,13,13,9,9,5,5,11,True
2022-05-11 21:34:18,#2PLQVY2Y0,Ozymandias,5875,-24,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#22RUUU98V,おまん小僧,5905,27,1,Giant,Skeleton Army,Skeleton Barrel,Flying Machine,Minions,Zap,Firecracker,Magic Archer,12,9,14,12,14,14,14,6,False
2022-05-11 21:30:58,#2PLQVY2Y0,Ozymandias,5904,-29,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#2GLJ290U9,BOY,5869,33,1,Skeleton Army,The Log,Princess,Inferno Tower,Goblin Gang,Goblin Barrel,Minion Horde,Miner,9,5,5,12,14,9,14,6,False
2022-05-11 21:26:07,#2PLQVY2Y0,Ozymandias,5929,-25,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#9VGLJLUY8,cubas,5951,28,1,Valkyrie,Wizard,Balloon,Mini P.E.K.K.A,Rage,Freeze,Fireball,Electro Wizard,12,12,9,12,9,9,12,6,False
2022-05-11 21:22:52,#2PLQVY2Y0,Ozymandias,5956,-27,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#90VVVUCRV,jack el soldado,5953,30,1,Barbarian Barrel,Dark Prince,Mirror,Mini P.E.K.K.A,Arrows,Goblin Barrel,Dart Goblin,Goblin Cage,9,9,9,12,14,9,12,12,False
2022-05-12 12:19:35,#2PLQVY2Y0,Ozymandias,5920,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#2LJJR9JRU,Masterbirenz,5919,-26,0,Bandit,Bomber,Fire Spirit,Goblin Drill,Inferno Tower,Rocket,Skeletons,The Log,6,14,14,9,12,12,14,6,True
2022-05-12 12:15:51,#2PLQVY2Y0,Ozymandias,5947,-27,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#8P8CYJUYJ,Mazoon.7,5946,30,1,P.E.K.K.A,Zap,Mini P.E.K.K.A,Executioner,Electro Wizard,Graveyard,Valkyrie,Tornado,9,14,12,9,6,6,12,9,False
2022-05-12 11:28:23,#2PLQVY2Y0,Ozymandias,5920,27,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#PQCVURRQR,ねも,5890,-24,0,Earthquake,Archer Queen,Royal Hogs,The Log,Royal Delivery,Skeletons,Fire Spirit,Goblin Cage,12,4,12,6,14,14,14,12,True
2022-05-12 11:13:04,#2PLQVY2Y0,Ozymandias,5889,31,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#2CVQCYY0,qonoq,5903,-27,0,Clone,Cannon Cart,Witch,Giant Skeleton,Inferno Dragon,Tornado,Barbarian Barrel,Skeleton Barrel,9,9,9,9,6,9,9,14,True
2022-05-12 10:58:33,#2PLQVY2Y0,Ozymandias,5859,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#UVQQVJ9G,J3R1C,5863,-27,0,Furnace,Mini P.E.K.K.A,Electro Wizard,Arrows,Goblin Hut,Fireball,Mega Knight,Goblin Barrel,12,12,6,14,12,11,6,9,True
2022-05-12 10:12:45,#2PLQVY2Y0,Ozymandias,5829,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#RCQG80UJV,mugiwara,5829,-27,0,Arrows,Skeleton Army,Wizard,Electro Wizard,Goblin Barrel,Tesla,Elite Barbarians,The Log,14,9,12,5,9,14,14,5,True
2022-05-12 10:07:24,#2PLQVY2Y0,Ozymandias,5799,30,3,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#UPQ9Q9LU,donald Teo,5809,-27,0,The Log,Rocket,Knight,Goblin Gang,Inferno Tower,Ice Spirit,Goblin Barrel,Princess,6,12,14,14,12,14,9,6,True
2022-05-12 10:05:35,#2PLQVY2Y0,Ozymandias,5822,-23,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#8JCP0UR2,Goldiver,5860,26,1,Freeze,Witch,Poison,Elite Barbarians,Furnace,Bomber,Musketeer,Hog Rider,9,9,9,14,12,14,12,12,False
2022-05-12 10:02:04,#2PLQVY2Y0,Ozymandias,5846,-24,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#QRCG88JJ9,伊達政宗,5872,27,1,Giant Skeleton,Balloon,Lumberjack,Electro Wizard,Lightning,Arrows,Tornado,Tombstone,9,9,6,6,9,13,6,11,False
2022-05-12 09:57:21,#2PLQVY2Y0,Ozymandias,5819,27,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#GJG8YJ0,Alessio,5786,-24,0,Ice Spirit,Skeletons,Earthquake,Hog Rider,Tesla,Valkyrie,The Log,Firecracker,14,13,11,12,14,12,6,14,True
2022-05-12 09:16:44,#2PLQVY2Y0,Ozymandias,5847,-28,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#JQYR9L9,Wolf,5818,32,3,Electro Wizard,Zap,P.E.K.K.A,Fireball,Bandit,Magic Archer,Royal Ghost,Battle Ram,6,14,9,12,6,6,6,12,False
2022-05-12 09:03:59,#2PLQVY2Y0,Ozymandias,5817,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#9LJRV2VPP,Big Smoke,5818,-27,0,Prince,Mega Knight,Tornado,Electro Dragon,Wizard,Elite Barbarians,Zap,P.E.K.K.A,9,6,9,9,12,14,14,9,True
2022-05-12 07:34:30,#2PLQVY2Y0,Ozymandias,5787,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#202G9C89V,Nanor,5790,-27,0,Ice Wizard,Poison,Graveyard,Tombstone,Valkyrie,Baby Dragon,Bandit,Barbarian Barrel,6,9,6,12,12,9,6,9,True
2022-05-12 07:06:56,#2PLQVY2Y0,Ozymandias,5811,-24,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#9RGPL089Q,mario,5842,27,2,Bats,Hog Rider,Guards,Arrows,Skeleton Barrel,Valkyrie,Goblin Barrel,Witch,14,12,9,14,14,12,9,9,False
2022-05-12 07:02:43,#2PLQVY2Y0,Ozymandias,5782,29,3,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#PLJCJR2P,Sneaky,5774,-26,0,Fireball,Goblin Gang,Zap,Barbarian Barrel,Inferno Tower,Lumberjack,Bats,Hog Rider,12,14,14,9,12,6,14,12,True
2022-05-12 06:53:35,#2PLQVY2Y0,Ozymandias,5805,-23,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#YQJQLR09G,かっしゃ,5844,26,1,Barbarian Barrel,Mega Minion,Ice Wizard,Electro Dragon,Royal Giant,Tornado,Fireball,Tombstone,9,12,6,9,14,9,12,12,False
2022-05-12 06:48:33,#2PLQVY2Y0,Ozymandias,5831,-26,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#2UPU9LJRV,PUNEHANDLER,5837,29,2,Magic Archer,Electro Wizard,Bandit,Battle Ram,Royal Ghost,Cannon Cart,Barbarian Barrel,Giant Snowball,6,6,6,12,6,9,9,14,False
2022-05-12 05:52:37,#2PLQVY2Y0,Ozymandias,5802,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#LYYU90GV,XMORTALX,5797,-26,0,Knight,Guards,Princess,Goblin Barrel,Inferno Tower,Rocket,The Log,Ice Spirit,14,9,6,9,12,12,6,13,True
2022-05-12 05:48:02,#2PLQVY2Y0,Ozymandias,5829,-27,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#G099GVJG,ishanpk,5812,31,1,Inferno Dragon,Bats,Mega Knight,Balloon,Zap,Dart Goblin,Lumberjack,Ice Spirit,6,14,6,9,13,12,6,14,False
2022-05-12 05:43:39,#2PLQVY2Y0,Ozymandias,5854,-25,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#L02RCVV0,DooDoo_Hien,5877,28,1,Goblin Gang,Princess,Rocket,Goblin Barrel,Knight,Mega Knight,Electro Wizard,The Log,14,6,12,9,14,6,6,6,False
2022-05-12 05:31:19,#2PLQVY2Y0,Ozymandias,5824,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#YRP80LVCV,あなた,5829,-27,0,Ice Spirit,The Log,Goblin Barrel,Goblin Gang,Princess,Knight,Inferno Tower,Rocket,14,6,9,14,6,14,12,12,True
2022-05-12 05:25:54,#2PLQVY2Y0,Ozymandias,5851,-27,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#PUPRR0UJY,Efer,5838,31,2,Arrows,P.E.K.K.A,Freeze,Zap,Inferno Dragon,Archer Queen,Graveyard,Witch,14,9,9,14,4,4,6,9,False
2022-05-12 15:32:41,#2PLQVY2Y0,Ozymandias,5872,30,2,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#U0Y02J,Xyilis,5873,-27,1,Arrows,Flying Machine,Lava Hound,Mega Minion,Miner,Skeleton Dragons,Skeleton King,Tombstone,14,12,6,12,6,14,4,12,True
2022-05-12 15:10:15,#2PLQVY2Y0,Ozymandias,5896,-24,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#CY00CGYV,Dje Gaming,5925,27,3,Mother Witch,Bandit,Mini P.E.K.K.A,Barbarian Barrel,Goblin Drill,Cannon Cart,Electro Wizard,Fireball,6,6,12,9,9,9,6,12,False
2022-05-12 13:55:06,#2PLQVY2Y0,Ozymandias,5925,-29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#Y0GRR2Y0G,kapten pribumi,5888,33,3,Goblin Barrel,Bats,Mirror,Royal Recruits,Royal Hogs,Firecracker,Skeletons,The Log,9,14,9,14,12,14,14,6,False
2022-05-12 13:45:25,#2PLQVY2Y0,Ozymandias,5951,-26,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#J99U0289Q,The Bomp 2.0,5962,29,1,Goblin Drill,Minion Horde,Barbarians,The Log,Musketeer,Firecracker,Hog Rider,Mega Knight,9,14,14,6,12,14,12,6,False
2022-05-12 13:41:29,#2PLQVY2Y0,Ozymandias,5922,29,3,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#PVCRLRCV9,Apex~Master,5918,-26,0,Princess,The Log,Goblin Barrel,Inferno Tower,Rocket,Valkyrie,Guards,Electro Spirit,6,6,9,12,12,12,9,14,True
2022-05-12 13:39:33,#2PLQVY2Y0,Ozymandias,5949,-27,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#9PGRL9L0,Fabry16*_*,5929,31,1,Goblin Drill,Tesla,Dark Prince,Firecracker,The Log,Electro Spirit,Fireball,Golden Knight,9,14,9,14,6,14,12,4,False
2022-05-12 16:56:56,#2PLQVY2Y0,Ozymandias,5995,26,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#828GQ982Q,runtjebruntje,5953,-23,0,Skeletons,Electro Spirit,Knight,Archers,Tesla,X-Bow,Fireball,The Log,14,14,14,14,14,9,12,6,True
2022-05-12 16:45:54,#2PLQVY2Y0,Ozymandias,5966,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#2JPQL0L80,gladiator,5956,-26,0,Dart Goblin,Valkyrie,Miner,Princess,Fireball,Skeleton Army,Inferno Tower,Skeleton Barrel,12,12,6,6,12,9,12,14,True
2022-05-12 16:28:48,#2PLQVY2Y0,Ozymandias,5937,29,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#P9Q0P2JPC,lazytitan,5930,-26,0,Prince,Lumberjack,Elite Barbarians,Zap,Wizard,Skeleton Army,Inferno Dragon,Mega Knight,9,6,14,14,12,9,6,6,True
2022-05-12 16:23:23,#2PLQVY2Y0,Ozymandias,5964,-27,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#9YQ9P2G0R,Kikin Azul,5958,30,1,Fisherman,Lightning,Musketeer,Hog Rider,P.E.K.K.A,Electro Wizard,Bandit,The Log,6,9,12,12,9,6,6,6,False
2022-05-12 16:19:30,#2PLQVY2Y0,Ozymandias,5989,-25,0,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#LQ0PGQL,El Destructor,6001,28,1,The Log,Hog Rider,Ice Golem,Musketeer,Ice Spirit,Skeletons,Fireball,Cannon,6,12,12,12,14,14,12,14,False
2022-05-12 16:10:01,#2PLQVY2Y0,Ozymandias,5962,27,3,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#L8800U8,vinhvy ,5937,-24,0,Skeletons,Princess,Goblin Barrel,The Log,Valkyrie,Tesla,Ice Spirit,Rocket,12,6,9,6,12,14,12,12,True
2022-05-12 16:02:15,#2PLQVY2Y0,Ozymandias,5932,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#9LVCJ999R,omar king,5934,-27,0,Zap,Tombstone,Valkyrie,Witch,Goblin Barrel,Inferno Dragon,Princess,Mega Knight,14,12,12,9,9,6,6,6,True
2022-05-12 15:56:38,#2PLQVY2Y0,Ozymandias,5902,30,2,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#2JP9LP0R,Abdurehman,5908,-27,1,Inferno Dragon,Skeleton Army,P.E.K.K.A,Executioner,Zap,Graveyard,Rocket,Bowler,6,9,9,9,14,6,12,9,True
2022-05-13 03:14:32,#2PLQVY2Y0,Ozymandias,6021,30,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#9RPRL0PL0,gnomo,6027,-30,0,Arrows,Baby Dragon,Skeleton Army,Hog Rider,Mirror,Elite Barbarians,Giant Skeleton,Wizard,14,9,9,12,9,14,9,12,True
2022-05-13 05:15:10,#2PLQVY2Y0,Ozymandias,6051,28,1,Princess,Goblin Barrel,Valkyrie,Inferno Tower,Electro Spirit,Guards,The Log,Rocket,6,9,12,12,13,9,6,12,#UU8VL8UY,FreeEthan333,6034,-28,0,Mega Knight,Lightning,Arrows,Ice Spirit,Mortar,Knight,Goblin Cage,Musketeer,6,9,14,14,14,14,12,12,True
